Drug,Disease,Class,TC_HPO-SIM,TC_PHENO-SIM,SE-SIM_HPO-SIM,SE-SIM_PHENO-SIM,PPI-SIM_HPO-SIM,PPI-SIM_PHENO-SIM,HPO-SIM,PHENO-SIM,GO-SIM_HPO-SIM,GO-SIM_PHENO-SIM,TARGETSEQ-SIM_HPO-SIM,TARGETSEQ-SIM_PHENO-SIM
DB00585,247640,0,0.6971624652,0.6908492797,0.6971624652,0.4370483222,0.6971624652,0.2116798562,224.4682606,224.4682606,0.7990273933,0.7990273933,0.6971624652,0.2088146845
DB01086,266120,0,0.526915786,0,0.526915786,0,0.675369928,0,221.8441793,0,0.6847074901,0,0.675369928,0
DB00871,231900,0,0.6121871989,0,0.6121871989,0,0.6791234632,0,243.0916264,0,0.6617485741,0,0.6791234632,0
DB00346,106400,0,0.7656701545,0.6589465277,0.6665906429,0.4354205761,0.8409656175,0.3490010815,331.3955341,331.3955341,0.8658376191,0.8658376191,0.8409656175,0.2010230775
DB00686,145600,0,0.626316307,0.5410017808,0.5609343556,0.3992747048,0.5609343556,0.2116798562,331.1631018,331.1631018,0.7532398042,0.7532398042,0.5609343556,0.1388923878
DB01351,304900,0,0.6881653048,0.6519202405,0.6881653048,0.362473256,0.6881653048,0.2116798562,100.3493896,100.3493896,0.8027167934,0.8027167934,0.6881653048,0.1813158971
DB04861,311360,0,0.7098868021,0.632455532,0.7098868021,0.3635362297,0.7098868021,0.3490010815,216.1504106,216.1504106,0.8216177809,0.8216177809,0.7098868021,0.1773258076
DB00246,174800,0,0.5814018997,0.5814018997,0.4849606051,0.4022881415,0.7762301237,0.2116798562,139.6960987,139.6960987,0.8584810732,0.8584810732,0.7762301237,0.2188978104
DB00436,189800,0,0.7583487554,0.5144957554,0.7583487554,0.2385593618,0.7583487554,0.2116798562,280.9697493,280.9697493,0.8546092492,0.8546092492,0.7583487554,0.2186628929
DB01202,103100,0,0.7204734582,0.3364632925,0.7204734582,0.449324765,0.7204734582,0.2116798562,279.8853452,172.1017141,0.7627025852,0.7627025852,0.7204734582,0.1941879808
DB00590,605021,0,0.6949866199,0.5836602956,0.6949866199,0.5100754759,0.6949866199,0.3490010815,107.073988,78.78451625,0.881146428,0.881146428,0.6949866199,0.2111407444
DB01185,602068,0,0.7445986606,0.52999894,0.7445986606,0.1928971289,0.7556471559,0.3490010815,313.0846531,313.0846531,0.7514642628,0.7514642628,0.7556471559,0.2138401378
DB00310,601626,0,0.7449654249,0.6158817621,0.7449654249,0.3476767477,0.7449654249,0.2116798562,213.347135,213.347135,0.7449654249,0.7105136124,0.7449654249,0.2071057525
DB01238,277350,0,0.5607826474,0.3936109468,0.462012053,0.05099784539,0.7048834546,0.2116798562,354.835173,354.835173,0.8123484989,0.8123484989,0.7048834546,0.2361221031
DB01244,212140,0,0.63997468,0.5610836077,0.63997468,0.5213872459,0.7339835787,0,255.086862,186.3759641,0.8213080799,0.8213080799,0.7339835787,0.2306919215
DB00519,231200,0,0.6963106238,0.6963106238,0.6560559633,0.3391164992,0.6857312506,0.2116798562,205.9757267,205.9757267,0.7949359896,0.7949359896,0.6857312506,0.1858815772
DB01395,121200,0,0.7209993181,0.4714045208,0.5189013696,0.1499063378,0.8361191273,0.3490010815,261.0919378,261.0919378,0.8052181661,0.8052181661,0.8361191273,0.208421251
DB00714,137750,0,0.6831300511,0.6831300511,0.4756229445,0.3922322703,0.7201576728,0.3490010815,356.8991454,356.8991454,0.9284331593,0.9284331593,0.7201576728,0.5344565965
DB01085,102500,0,0.6546536707,0.6546536707,0.5321163744,0.5015898291,0.7314616196,0.2116798562,285.3909599,285.3909599,0.8179287881,0.8179287881,0.7314616196,0.204617954
DB00240,206200,0,0.7097036684,0,0.4319876167,0,0.7240265947,0,263.3766549,0,0.7240265947,0,0.7240265947,0
DB00952,239350,0,0.7637626158,0.7637626158,0.7283102672,0.4605661865,0.7312444047,0.2116798562,152.4991803,152.4991803,0.8402499945,0.8402499945,0.7312444047,0.2551086921
DB01241,189800,0,0.6055592652,0.4188539083,0.6055592652,0.3692744729,0.6055592652,0.2116798562,281.1067413,281.1067413,0.7358596488,0.7358596488,0.6055592652,0.2135246813
DB00213,273800,0,0.6659248964,0.6892024376,0.6536058778,0.5041008303,0.7135496815,0.2116798562,334.0613716,334.0613716,0.7662927998,0.8017030813,0.7135496815,0.2155638241
DB01073,252320,0,0.6688560541,0.6688560541,0.6654741101,0.4345003573,0.6654741101,0.2116798562,220.7736397,220.7736397,0.7840178391,0.7840178391,0.6654741101,0.2264214281
DB00357,602522,0,0.6272500482,0.6272500482,0.4875114323,0.3405026123,0.6095622026,0.2116798562,335.6426671,335.6426671,0.7895123279,0.7895123279,0.6095622026,0.2215697998
DB00692,608320,0,0.8343276193,0.7355158778,0.8343276193,0.3859224925,0.8343276193,0.3490010815,278.262466,278.262466,0.8473836965,0.8473836965,0.8343276193,0.2158740456
DB01219,125850,0,0.7559303138,0.716114874,0.7559303138,0.5144957554,0.7559303138,0.3490010815,331.2476415,331.2476415,0.8218740711,0.8218740711,0.7559303138,0.1609371256
DB00584,146110,0,0.7831560083,0.7831560083,0.6691177579,0.2600631659,0.6691177579,0.2116798562,229.843425,229.843425,0.7141924521,0.7141924521,0.6691177579,0.1693480628
DB01035,155600,0,0.6416889479,0.6416889479,0.5136575723,0.3405026123,0.6599149359,0,288.6433786,288.6433786,0.8250144397,0.8250144397,0.6599149359,0.1720091877
DB01029,608105,0,0.7232405707,0.7232405707,0.588425666,0.4906533815,0.5948330444,0.3490010815,38.41874542,38.41874542,0.8269686513,0.8269686513,0.5948330444,0.2435208217
DB00464,145100,0,0.6352336602,0.4803844614,0.6352336602,0.1494406444,0.6352336602,0.3490010815,62.72160712,62.72160712,0.7534300851,0.7534300851,0.6352336602,0.2293054607
DB01142,246400,0,0.6952847907,0.5909368403,0.6952847907,0.4446059138,0.7949463001,0,208.2803044,110.440029,0.8760215753,0.8760215753,0.7949463001,0.2214000255
DB00678,109350,0,0.6854775839,0.6854775839,0.6397891735,0.5746204654,0.6397891735,0.3490010815,262.5928407,262.5928407,0.8277530795,0.8277530795,0.6397891735,0.4052831597
DB01577,238800,0,0.7876554615,0.3692744729,0.7876554615,0.2842676218,0.7876554615,0,305.9068486,305.9068486,0.8068945268,0.8068945268,0.7876554615,0.1193186863
DB00297,249100,0,0.6252970144,0.5909368403,0.5488948013,0.2921743549,0.6813166462,0.3490010815,229.1615151,229.1615151,0.7107422714,0.7107422714,0.6813166462,0.1729612075
DB00750,600631,0,0.6407301997,0.6255432422,0.6407301997,0.3525058227,0.7334049134,0.3490010815,116.0637955,100.3543721,0.8753495386,0.8753495386,0.7334049134,0.221189497
DB01173,103100,0,0.700235752,0.4629100499,0.700235752,0.2880092164,0.7156257618,0.2116798562,235.2716092,171.4438684,0.8263814091,0.8263814091,0.7156257618,0.2237841187
DB00928,190310,0,0.7083727498,0.7071067812,0.7083727498,0.470317081,0.7083727498,0.2116798562,144.7825956,144.7825956,0.7722705622,0.7722705622,0.7083727498,0.2020115978
DB00451,151400,0,0.7455258542,0.5921565255,0.7455258542,0.3657293559,0.7455258542,0.2116798562,340.7124888,340.7124888,0.7831618585,0.7831618585,0.7455258542,0.2286157748
DB00191,267740,0,0.6948508668,0.5423261445,0.6948508668,0.3185110286,0.7353962291,0.3490010815,317.7829448,317.7829448,0.8767650007,0.8767650007,0.7353962291,0.2170051445
DB01142,230800,0,0.626238223,0.6042179781,0.626238223,0.3628671904,0.7032892194,0.1283903228,272.2517218,272.2517218,0.7177766924,0.7177766924,0.7032892194,0.2221050719
DB00396,115300,0,0.7541011256,0.6882472016,0.5206127846,0.08528028654,0.7327749524,0.3490010815,354.8196725,354.8196725,0.8532202898,0.8532202898,0.7327749524,0.2018423933
DB00843,231090,0,0.6236095645,0.6236095645,0.5287674634,0.4099387668,0.7459376993,0.2116798562,269.1672343,269.1672343,0.8041608764,0.8041608764,0.7459376993,0.3289872329
DB00695,254450,0,0.7203920537,0,0.7203920537,0,0.7203920537,0,239.521999,0,0.7203920537,0,0.7203920537,0
DB00839,601608,0,0.6226998491,0.6226998491,0.5825663475,0.2773500981,0.6384123961,0.3490010815,322.4375909,322.4375909,0.7847620107,0.7847620107,0.6384123961,0.1887774871
DB01234,605021,0,0.6874651131,0.5521576304,0.6267896802,0.3456831719,0.6267896802,0.3490010815,322.6174205,322.6174205,0.807381809,0.807381809,0.6267896802,0.2143356008
DB00998,607850,0,0.7071067812,0.7071067812,0.469425799,0.4678505319,0.7180715435,0.3490010815,261.051719,261.051719,0.8311850002,0.8311850002,0.7180715435,0.3394508904
DB01225,134500,0,0.8699992924,0,0.8699992924,0,0.8699992924,0,248.2418279,0,0.8699992924,0,0.8699992924,0
DB00939,308205,0,0.8755950358,0.8755950358,0.5570129801,0.344535972,0.6700418493,0.2116798562,326.8791826,326.8791826,0.9725401369,0.9725401369,0.6700418493,0.1881488157
DB00650,254500,0,0.8194074514,0.8194074514,0.7578790656,0.4082482905,0.7578790656,0.3490010815,350.7192609,350.7192609,0.7960647133,0.7960647133,0.7578790656,0.2546068992
DB00938,263300,0,0.7383969975,0.3905667329,0.685639222,0.2843432148,0.8546920012,0.2116798562,238.8409513,238.8409513,0.8297800966,0.7117986661,0.8546920012,0.1914343274
DB00481,601665,0,0.7176595529,0.7071067812,0.7176595529,0.3763223314,0.7242021927,0.3490010815,203.241236,203.241236,0.8300764873,0.8300764873,0.7242021927,0.2031324128
DB01223,236000,0,0.8012336168,0.8012336168,0.7306447016,0.3962635403,0.7529205493,0.5754055066,255.8437023,255.8437023,0.8406090333,0.8406090333,0.7529205493,0.2482277928
DB01244,192200,0,0.7248125802,0.4605661865,0.7248125802,0.2041241452,0.746415182,0.2116798562,241.9969531,61.76568627,0.8113375602,0.8113375602,0.746415182,0.2425176933
DB00679,240400,0,0.6198716358,0,0.584500694,0,0.7688596442,0,319.9359311,0,0.8428276949,0,0.7688596442,0
DB00776,607499,0,0.7010530843,0.5252257314,0.7010530843,0.5728219619,1,1,260.236431,260.236431,0.9381180847,0.9381180847,1,1
DB00333,132090,0,0.7460411455,0.4955946278,0.7460411455,0.2641352719,0.8422841518,0.3490010815,242.1518436,123.028452,0.904620233,0.904620233,0.8422841518,0.4269248521
DB00519,308205,0,0.7319250547,0.7319250547,0.6024723392,0.5463979545,0.7021889409,0.2116798562,206.0655236,206.0655236,0.7649281361,0.7649281361,0.7021889409,0.226097059
DB00876,260970,0,0.6793662205,0.6793662205,0.5550364311,0.3950328536,0.5550364311,0.3490010815,245.9207189,245.9207189,0.8526015931,0.8526015931,0.5550364311,0.3913937659
DB01064,192200,0,0.7509315905,0.4016096645,0.7509315905,0.2294157339,0.7509315905,0.3490010815,228.8888268,61.41661013,0.8221947494,0.8221947494,0.7509315905,0.2153815903
DB00481,223350,0,0.7779866052,0.7779866052,0.6519572754,0.3966867859,0.6519572754,0.5754055066,203.3273223,203.3273223,0.9026292617,0.9026292617,0.6519572754,0.3956440886
DB01023,220120,0,0.5753259584,0.4281744193,0.5543023214,0.2660760421,0.7069914167,0.2116798562,290.0861941,290.0861941,0.8353963617,0.8353963617,0.7069914167,0.2098945025
DB00906,601518,0,0.6150004308,0.6079187589,0.5375424089,0.5375424089,0.5196302886,0.2116798562,355.9044816,355.9044816,0.6933075901,0.6933075901,0.5196302886,0.211662042
DB01224,223350,0,0.7884298457,0.7884298457,0.4696086875,0.4696086875,0.8276840178,0.3490010815,350.9943019,350.9943019,0.867209092,0.867209092,0.8276840178,0.2327860064
DB06287,603165,0,0.9374368666,0.9374368666,0.4707779963,0.4513702962,0.5754055066,0.5754055066,316.7001737,316.7001737,0.9325925895,0.9325925895,0.4707779963,0.165620825
DB01399,109200,0,0.5835318173,0.4513354669,0.5251217623,0.2626128657,0.6761409189,0.3490010815,350.0671364,350.0671364,0.7763109292,0.7763109292,0.6761409189,0.236934191
DB00541,188050,0,0.803473472,0.803473472,0.7403821446,0.3973597071,0.7403821446,0.2116798562,232.8024914,232.8024914,0.7491427993,0.7491427993,0.7403821446,0.2422058618
DB00757,208230,0,0.7211102551,0.7211102551,0.5208421985,0.5208421985,0.5242548577,0.3490010815,316.4379876,316.4379876,0.8661696688,0.8661696688,0.5242548577,0.3599719899
DB00953,608217,0,0.6689663134,0.4923659639,0.6689663134,0.3651483717,0.6744869602,0,279.1903078,265.5014124,0.8380251803,0.8380251803,0.6744869602,0.2038974563
DB00310,263800,0,0.6925195594,0.6733003292,0.6925195594,0.3623715377,0.6925195594,0,164.000206,110.0817878,0.7415717896,0.7415717896,0.6925195594,0.1933234102
DB00642,102100,0,0.6224949799,0.6224949799,0.4630293147,0.4082482905,0.7186923623,0.2116798562,264.2631264,264.2631264,0.7477938508,0.7477938508,0.7186923623,0.2230577717
DB00924,179830,0,0.6484121928,0.1414213562,0.600671477,0.2416488373,0.6334435008,0.3490010815,340.2425605,340.2425605,0.7954834602,0.7954834602,0.6334435008,0.2010585868
DB01214,156190,0,0.7424241055,0.4729526515,0.7424241055,0.3333333333,0.7424241055,0.2116798562,352.4570896,352.4570896,0.8830963814,0.8830963814,0.7424241055,0.5016694968
DB00605,167320,0,0.722907465,0.5720775535,0.722907465,0.4703604342,0.722907465,0.3490010815,360.1235899,360.1235899,0.8000870857,0.8000870857,0.722907465,0.2615334224
DB01030,254400,0,0.8548504143,0.8548504143,0.7363540537,0.4688903454,0.7363540537,0.3490010815,343.5724087,343.5724087,0.80819947,0.80819947,0.7363540537,0.2283163199
DB00282,211980,0,0.887700417,0.6229443807,0.887700417,0.445904036,0.887700417,0.2116798562,155.1515388,155.1515388,0.887700417,0.7257755038,0.887700417,0.1748972642
DB00846,138800,0,0.7253498507,0.5557189302,0.4650471167,0.1195228609,0.783467383,0.3490010815,176.0397682,176.0397682,0.8567966767,0.8567966767,0.783467383,0.3231072757
DB00995,190300,0,0.5773502692,0.5773502692,0.5197265075,0.3385624107,0.5197265075,0.3490010815,348.2915445,348.2915445,0.8073500025,0.8073500025,0.5197265075,0.2451912643
DB01173,114480,0,0.8803408431,0.8803408431,0.7010135338,0.3312945782,0.761680178,0.5754055066,296.0185805,296.0185805,0.8474017392,0.8474017392,0.761680178,0.2317858173
DB00865,247200,0,0.6881096854,0.4340573661,0.6881096854,0.2203263246,0.6881096854,0.2116798562,230.8960805,230.8960805,0.7806339236,0.7806339236,0.6881096854,0.169861521
DB00603,208550,0,0.8689660758,0.8689660758,0.581786161,0.4727483768,1,1,122.2824599,122.2824599,0.9044938129,0.9044938129,1,1
DB00564,189800,0,0.6573970098,0.3273268354,0.6573970098,0.3827255848,0.7290611495,0,288.8788673,288.8788673,0.8746193429,0.8746193429,0.7290611495,0.4086059275
DB00500,226150,0,0.7467879938,0.7467879938,0.6357171238,0.331662479,0.8437263933,0.2116798562,133.5065541,133.5065541,0.8191216551,0.8191216551,0.8437263933,0.2349223974
DB00678,606798,0,0.6249259845,0,0.6249259845,0,0.6249259845,0,203.4289106,0,0.6741725813,0,0.6249259845,0
DB00571,146110,0,0.7303773624,0.6778343894,0.7303773624,0.2611164839,0.7303773624,0,283.5612809,283.5612809,0.7968646373,0.7968646373,0.7303773624,0.369707678
DB00201,308350,0,0.6785243053,0.5091750772,0.6785243053,0.2240741061,0.6785243053,0.3490010815,341.3649074,341.3649074,0.8750354789,0.8750354789,0.8029258806,0.2241305467
DB00939,268220,0,0.6391671136,0.5916079783,0.5820601029,0.3244428423,0.7961424848,0.3490010815,326.9189502,326.9189502,0.7761723799,0.7761723799,0.7961424848,0.2266013383
DB01043,115000,0,0.7098623092,0.6009252126,0.7098623092,0.4941518456,0.7098623092,0.3490010815,257.3344128,257.3344128,0.9036909269,0.9036909269,0.7098623092,0.2262035843
DB00997,600496,0,0.7574253976,0.7337993857,0.7574253976,0.4573557827,0.7574253976,0.5754055066,343.9476704,343.9476704,0.7913616356,0.7913616356,0.7574253976,0.1983101565
DB00379,260570,0,0.6892024376,0.6892024376,0.4993258274,0.4980582451,0.758093202,0.3490010815,357.2282184,357.2282184,0.8294505054,0.8469913245,0.758093202,0.2086813138
DB00790,230800,0,0.7177405626,0.7177405626,0.6397603958,0.3748277841,0.7032892194,0.1283903228,282.181385,272.6242836,0.7032892194,0.6733549701,0.7032892194,0.1867623493
DB00353,273300,0,0.7664854858,0.7664854858,0.4238598243,0.3881815703,0.6675026102,0.3490010815,358.0013966,358.0013966,0.8155738797,0.8155738797,0.6675026102,0.2327860064
DB01035,211980,0,0.6939148525,0.5566499393,0.6939148525,0.2710523709,0.7970697221,0,288.586209,288.586209,0.7604523092,0.7604523092,0.7970697221,0.1812094033
DB00468,107550,0,0.7012868733,0.7012868733,0.6271328366,0.4082482905,0.6271328366,0.2116798562,271.3742803,271.3742803,0.7895020055,0.7895020055,0.6271328366,0.2043892707
DB00390,144650,0,0.7196229171,0.7196229171,0.5183295884,0.2886751346,0.5183295884,0.2116798562,284.344861,284.344861,0.7876953955,0.7876953955,0.6498934697,0.205858909
DB00722,109100,0,0.728504529,0.5732115042,0.728504529,0.3865960705,0.728504529,0.3490010815,354.0734387,354.0734387,0.7318931328,0.7170465062,0.728504529,0.2065587669
DB00444,190310,0,0.6956083436,0.6956083436,0.625327962,0.4597631062,0.7497645639,0.3490010815,199.1808224,199.1808224,0.7497645639,0.7482979151,0.7497645639,0.2042432032
DB00190,134750,0,0.6119614595,0.5144957554,0.5424983598,0.3767432599,0.6408780013,0.2116798562,341.7367408,341.7367408,0.7014370681,0.7014370681,0.6408780013,0.2020277607
DB00623,166760,0,0.7613869876,0.7613869876,0.4913894528,0.3657293559,0.6701334419,0.5754055066,358.8035674,358.8035674,0.840151984,0.840151984,0.6701334419,0.2309487918
DB01110,160300,0,0.5773502692,0.5773502692,0.4789327625,0.3717679143,0.6990573348,0.2116798562,227.7919554,157.7149327,0.7406284377,0.7406284377,0.6990573348,0.2236407763
DB00697,259500,0,0.6614378278,0.6614378278,0.6421516776,0.5161484926,0.6870269309,0.2116798562,350.6707858,350.6707858,0.7574042359,0.7574042359,0.6870269309,0.200282101
DB00240,225755,0,0.7344216159,0.520180964,0.7344216159,0.1235604126,0.7344216159,0.3490010815,354.9605612,354.9605612,0.7774239805,0.7774239805,0.7344216159,0.2086813333
DB00549,200170,0,0.7932297795,0.7932297795,0.5384324281,0.4359846839,0.6117269151,0.3490010815,341.6899179,341.6899179,0.8622560712,0.8622560712,0.6117269151,0.3587598719
DB00822,607516,0,0.6605032606,0.5448623679,0.6605032606,0.2250175802,0.6605032606,0.1283903228,218.332673,201.4100295,0.7869681195,0.7583549946,0.6605032606,0.2089374586
DB01224,608217,0,0.7045724194,0.4698714939,0.7045724194,0.2996257017,0.8539896321,0,325.2213128,265.8439392,0.9041220071,0.9041220071,0.8539896321,0.320564412
DB00262,604827,0,0.6944971946,0.632455532,0.6944971946,0.4673986933,0.6944971946,0.2116798562,338.595629,338.595629,0.7778442232,0.7778442232,0.6944971946,0.2047948739
DB01124,134750,0,0.6411335976,0.5310850045,0.6411335976,0.3651483717,0.6411335976,0.2116798562,314.699857,314.699857,0.7714727032,0.7714727032,0.6411335976,0.187689801
DB00724,114500,0,0.7014723744,0.7014723744,0.5705013931,0.4589364996,0.5705013931,0.1283903228,324.3871144,324.3871144,0.7105739489,0.7059651701,0.5705013931,0.1982686919
DB00278,154276,0,0.6448578015,0.6448578015,0.4255312408,0.3958742451,0.4255312408,0.2116798562,331.0770303,331.0770303,0.7469057044,0.7469057044,0.4255312408,0.1474777254
DB01177,249100,0,0.7492686493,0.7492686493,0.7021228879,0.3834824944,0.7247590933,0.3490010815,313.4980064,313.4980064,0.7913129286,0.7913129286,0.7247590933,0.179407414
DB00654,304790,0,0.6044210816,0.5717718749,0.6044210816,0.3003757046,0.6044210816,0.1283903228,359.9749991,359.9749991,0.7871590895,0.7871590895,0.6044210816,0.3382865127
DB00227,148000,0,0.7405316312,0.7405316312,0.6863872731,0.4140393356,0.6863872731,0.3490010815,302.7887052,302.7887052,0.8350471397,0.8350471397,0.6863872731,0.2394649712
DB00318,155100,0,0.6996278097,0.6959705454,0.575373783,0.3746343246,0.5122820332,0.3490010815,334.2887973,334.2887973,0.8862479799,0.8862479799,0.5122820332,0.4451716782
DB00530,604827,0,0.6140433049,0.6140433049,0.5399343532,0.4436782547,0.7215530206,0.3490010815,294.6133059,294.6133059,0.8261074827,0.8261074827,0.7215530206,0.2283214635
DB00843,600082,0,0.7822661302,0.7822661302,0.5776746966,0.5423261445,0.7588927174,0.3490010815,269.3956199,269.3956199,0.8591720397,0.8591720397,0.7588927174,0.4527996505
DB01275,166760,0,0.6354889093,0.6354889093,0.6020772012,0.4487637339,0.6020772012,0.5754055066,263.2717228,263.2717228,0.7701509842,0.7701509842,0.6020772012,0.2257630671
DB00277,268220,0,0.7071067812,0.7071067812,0.6841609977,0.3614994027,0.6841609977,0.5754055066,343.7600908,343.7600908,0.8015209349,0.8015209349,0.6841609977,0.2394649712
